,Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
76,76,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:20:50 ,118341644.0,8,6,56,48,16,66,60,48,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,26,8,11.0,7.3484692283495345,25,7,10.0,7.3484692283495345,23,5,8.0,7.3484692283495345,1.0309135134205163,0.9126119627001296,0.5408070890074841,0.11830155072038714,9103203.384615384,14547862.41766205,53548693.0,232180.0,118341644.0,16905949.14285714,41227223.95630677,110386933.0,466012.0,100605152.0,20121030.4,19288299.83140473,53548693.0,7323597.0,80,8,32,60,6,12,0.06760088612593551,0.05070066459445163,8.714285714285714,7,26,4.998900978116189,24.989010989011003,7.7142857142857135,6,25,4.998900978116189,24.989010989011003,4.571428571428571,2,23,5.5012486095191395,30.263736263736266,1004110.6666666664,2459558.7786191786,6024664.0,0.0,18397822.166666668,17735243.30811249,53548693.0,7323597.0,11,1,14,OUTSTATION,1,129,0,0,0,6,8,REPLAY
77,77,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:22:51 ,96227187.0,11,5,77,66,22,85,80,70,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,35,8,17.0,11.0227038425243,34,7,16.0,11.0227038425243,32,5,14.0,11.0227038425243,1.6835159069962211,1.5172427309965946,0.956070761997854,0.1662731759996268,6415145.8,11102213.35526041,45213745.0,471281.0,91217066.0,9121706.6,16510960.47663742,54221058.0,1481378.0,81822533.0,20455633.25,27293425.57997518,61257033.0,4017826.0,110,11,44,50,5,10,0.11431280849974346,0.05196036749988337,10.125,7,35,7.437517506982196,55.31666666666667,9.125,6,34,7.437517506982196,55.31666666666667,5.75,2,32,8.087026647662293,65.4,3989877.4,3760425.831758792,8033158.0,0.0,15255560.0,16827622.63721183,45213745.0,5010121.0,11,1,16,OUTSTATION,1,129,0,0,0,5,11,REPLAY
78,78,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:24:53 ,106200728.0,6,0,102,96,84,0,0,0,35,8,17.0,9.85900603509299,34,7,16.0,9.85900603509299,32,5,14.0,9.85900603509299,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.9604453935570008,0.9039486057007068,0.7909550299881184,0.056496787856294174,21240145.6,21798452.64847375,55949374.0,6050513.0,106200728.0,21240145.6,21798452.64847375,55949374.0,6050513.0,0.0,0.0,0.0,0.0,0.0,60,6,12,0,0,0,0.056496787856294174,0.0,17.0,8,35,9.85900603509299,97.2,16.0,7,34,9.85900603509299,97.2,14.0,5,32,9.85900603509299,97.2,0.0,0.0,0.0,0.0,21240145.6,21798452.64847375,55949374.0,6050513.0,1,11,6,MASTER,1,0,0,0,0,6,0,REPLAY
79,79,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:26:56 ,111627910.0,3,8,465,462,450,100,92,76,282,7,155.0,138.69751259485514,281,6,154.0,138.69751259485514,277,2,150.0,138.69751259485514,35,8,12.5,9.621404708847278,34,7,11.5,9.621404708847278,32,5,9.5,9.621404708847278,5.061458196252174,4.962916532254344,4.712083205714413,0.09854166399782993,11162791.0,11317550.228551066,38882398.0,739533.0,75661152.0,37830576.0,52454656.05316365,74921619.0,739533.0,72005979.0,10286568.42857143,6147559.595780938,23229272.0,6093434.0,30,3,12,80,8,16,0.02687499927213544,0.0716666647256945,51.36363636363637,7,282,91.33813303026588,8342.654545454545,50.36363636363637,6,281,91.33813303026588,8342.654545454545,47.81818181818182,2,277,90.65960311165958,8219.163636363635,82170.33333333331,246511.0,739533.0,0.0,12320930.777777778,11358183.126845054,38882398.0,5033188.0,11,1,11,OUTSTATION,1,129,0,0,0,8,3,REPLAY
80,80,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:29:36 ,95024732.0,6,5,57,51,39,479,474,454,17,8,9.5,3.6742346141747673,16,7,8.5,3.6742346141747673,14,5,6.5,3.6742346141747673,282,7,95.8,127.23875195867019,281,6,94.8,127.23875195867019,277,2,90.8,127.23875195867019,5.640636797586549,5.524877460322645,5.1881230246458365,0.11575933726390306,9502473.2,9051163.968485266,27191059.0,5285.0,84989986.0,16997997.2,13140351.45241105,34216041.0,4313685.0,44481865.0,11120466.25,13099175.264896065,26025541.0,8445.0,60,6,12,50,5,20,0.06314145668940166,0.05261788057450138,48.72727272727273,7,282,92.27035375362007,8513.818181818182,47.72727272727273,6,281,92.27035375362007,8513.818181818182,44.81818181818182,2,277,91.76471890854151,8420.763636363636,758868.0,1743907.2676487132,4313685.0,0.0,15078587.333333336,7175518.880272691,27191059.0,6990140.0,1,11,11,MASTER,1,129,0,0,0,6,5,REPLAY
81,81,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:31:45 ,79981988.0,6,4,1374,1368,1344,50,46,38,282,176,229.0,58.05859109554761,281,175,228.0,58.05859109554761,277,171,224.0,58.05859109554761,17,8,12.5,5.196152422706632,16,7,11.5,5.196152422706632,14,5,9.5,5.196152422706632,17.804008572530105,17.678980422442116,17.278890342160533,0.1250281500879923,8886887.555555556,13926527.238077184,42031980.0,6968.0,68864727.0,13772945.4,29712550.514904965,66913482.0,6968.0,61999910.0,20666636.666666668,18605471.93650022,42031980.0,8033282.0,60,6,24,40,4,8,0.07501689005279538,0.050011260035196924,142.4,8,282,119.92052924054886,14380.933333333334,141.4,7,281,119.92052924054886,14380.933333333334,138.2,5,277,118.95825598362929,14151.066666666668,487811.25,970982.7226830128,1944277.0,0.0,19507685.75,15693782.755699495,42031980.0,6906392.0,11,1,10,OUTSTATION,1,0,0,0,0,4,6,REPLAY
82,82,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:33:54 ,68090345.0,3,3,465,462,450,42,39,33,282,7,155.0,138.69751259485514,281,6,154.0,138.69751259485514,277,2,150.0,138.69751259485514,17,8,14.0,5.196152422706632,16,7,13.0,5.196152422706632,14,5,11.0,5.196152422706632,7.445989589272897,7.357871369281504,7.093516709307318,0.08811821999139527,13618069.0,16496720.386488415,41877791.0,4965.0,18133140.0,9066570.0,12815044.68786785,18128175.0,4965.0,54991128.0,27495564.0,27458582.65907037,46911714.0,8079414.0,30,3,12,30,3,6,0.044059109995697635,0.044059109995697635,84.5,7,282,116.91834757641762,13669.9,83.5,6,281,116.91834757641762,13669.9,80.5,2,277,116.19767639673351,13501.9,1241.25,2482.5,4965.0,0.0,17021345.0,16900901.192899056,41877791.0,5033923.0,11,1,6,OUTSTATION,1,129,0,0,0,3,3,REPLAY
83,83,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:36:11 ,68094079.0,4,1,60,56,48,7,6,2,27,8,15.0,9.055385138137416,26,7,14.0,9.055385138137416,24,5,12.0,9.055385138137416,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,0.9839328321042422,0.9105050088128808,0.7342782329136136,0.07342782329136135,17023519.75,19634450.519247904,46374339.0,6089610.0,61999870.0,20666623.33333333,22330119.759549305,46374339.0,6089610.0,0.0,0.0,0.0,0.0,0.0,40,4,8,10,1,4,0.05874225863308909,0.014685564658272272,13.4,7,27,8.61974477580398,74.30000000000003,12.4,6,26,8.61974477580398,74.30000000000003,10.0,2,24,9.027735042633894,81.5,0.0,0.0,0.0,0.0,17023519.75,19634450.519247904,46374339.0,6089610.0,1,11,5,MASTER,1,129,0,0,0,4,1,REPLAY
84,84,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:38:17 ,106392616.0,8,7,73,65,49,49,42,14,17,8,9.125,3.181980515339464,16,7,8.125,3.181980515339464,14,5,6.125,3.181980515339464,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,1.14669612033978,1.0057088924291513,0.5921463572246405,0.14098722791062868,7599472.571428573,8748945.413527822,26489434.0,408935.0,87654163.0,12522023.285714285,11104745.768673046,32505724.0,4230669.0,101357036.0,16892839.333333332,17075505.68067969,34662603.0,408935.0,80,8,16,70,7,28,0.07519318821900196,0.06579403969162671,8.133333333333333,7,17,2.503331114069145,6.266666666666668,7.133333333333334,6,16,2.503331114069145,6.266666666666668,4.2,2,14,3.0983866769659336,9.600000000000003,2837384.0,3835018.2339411112,9043596.0,0.0,14826562.833333336,9326000.937403863,26489434.0,5035580.0,1,11,15,MASTER,1,129,0,0,0,8,7,REPLAY
85,85,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:40:18 ,119379646.0,11,10,88,77,55,70,60,20,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,1.323508699297031,1.1475993152132484,0.6282478002992236,0.1759093840837826,5968982.3,9083191.588791333,42000354.0,963204.0,119379646.0,11937964.6,13966887.407094978,50009951.0,976907.0,75367026.0,8374114.0,5865381.531476085,19812021.0,2010897.0,110,11,22,100,10,40,0.0921430107105528,0.08376637337322981,7.523809523809524,7,8,0.511766315719159,0.26190476190476186,6.523809523809524,6,7,0.511766315719159,0.26190476190476186,3.571428571428572,2,5,1.5352989471574767,2.3571428571428568,2451669.714285714,3209223.2348369337,9011885.0,0.0,13187098.57142857,12854794.881942455,42000354.0,6317890.0,1,11,21,MASTER,1,129,0,0,0,11,10,REPLAY
86,86,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:42:28 ,112000823.0,7,7,56,49,35,493,486,458,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,282,7,70.42857142857143,112.56384431787608,281,6,69.42857142857143,112.56384431787608,277,2,65.42857142857143,112.56384431787608,4.901749695178579,4.776750613698615,4.401753369258724,0.12499908147996378,8615447.923076924,9499648.975425096,30004582.0,44015.0,112000823.0,18666803.83333333,11874960.378633345,40034980.0,7000036.0,42999137.0,7166522.833333332,14508862.210540308,36722680.0,44015.0,70,7,14,70,7,28,0.06249954073998189,0.06249954073998189,39.214285714285715,7,282,83.04973354417366,6897.258241758241,38.214285714285715,6,281,83.04973354417366,6897.258241758241,35.214285714285715,2,277,82.65049543471834,6831.1043956043995,1469261.8571428568,3776296.8715759283,10030398.0,0.0,14530855.714285715,9501186.67261044,30004582.0,5027376.0,1,11,14,MASTER,1,129,0,0,0,7,7,REPLAY
87,87,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:44:29 ,115056331.0,7,3,493,486,458,42,39,33,282,7,70.42857142857143,112.56384431787608,281,6,69.42857142857143,112.56384431787608,277,2,65.42857142857143,112.56384431787608,17,8,14.0,5.196152422706632,16,7,13.0,5.196152422706632,14,5,11.0,5.196152422706632,4.649896232133458,4.562982283869282,4.26747485977108,0.08691394826417677,12784036.777777778,20317772.322507244,63748626.0,9511.0,115056331.0,19176055.166666668,24846347.95960262,63758137.0,204441.0,87022901.0,43511450.5,48453241.30891225,77773066.0,9249835.0,70,7,28,30,3,6,0.06083976378492375,0.02607418447925304,53.5,7,282,95.89606642378796,9196.055555555555,52.5,6,281,95.89606642378796,9196.055555555555,49.1,2,277,95.62594952324513,9144.322222222225,845386.8,1773161.4268416737,4012982.0,0.0,22165879.4,24024229.398360826,63748626.0,6061055.0,11,1,10,OUTSTATION,1,129,0,0,0,3,7,REPLAY
88,88,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:46:30 ,119053531.0,7,9,56,49,35,968,959,923,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,282,7,107.55555555555556,124.19954821889564,281,6,106.55555555555556,124.19954821889564,277,2,102.55555555555556,124.19954821889564,8.601172862315188,8.466779536341512,8.046800392673779,0.13439332597367482,7936902.066666666,9709782.126873676,31005899.0,7044.0,95512747.0,15918791.166666664,11815198.881938355,31171143.0,6897524.0,90155445.0,11269430.625,28631412.97967299,82072567.0,7044.0,70,7,14,90,9,36,0.058797080113482725,0.07559624586019208,64.0,7,282,104.06087961701392,10828.666666666666,63.0,6,281,104.06087961701392,10828.666666666666,59.875,2,277,103.5624610239315,10725.183333333332,1310083.0,3466153.8148534317,9170581.0,0.0,15565713.0,9542472.845807943,31005899.0,6897524.0,1,11,16,MASTER,1,129,0,0,0,7,9,REPLAY
89,89,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:48:41 ,67179687.0,5,2,103,98,88,475,473,465,35,8,20.6,13.649175799292793,34,7,19.6,13.649175799292793,32,5,17.6,13.649175799292793,468,7,237.5,325.97622612699837,467,6,236.5,325.97622612699837,463,2,232.5,325.97622612699837,8.603791202540139,8.499593039187575,8.231654904852414,0.1041981633525622,11196614.5,17291338.88670149,46002031.0,294337.0,67179687.0,16794921.75,19572866.757629268,46002031.0,4297719.0,2123826.0,2123826.0,-1.0,2123826.0,2123826.0,50,5,10,20,2,8,0.07442725953754444,0.029770903815017773,82.57142857142857,7,468,170.3984126910197,29035.619047619053,81.57142857142857,6,467,170.3984126910197,29035.619047619053,79.0,2,463,169.79399282660142,28830.0,2140515.0,2148908.104778099,4297719.0,0.0,20252714.0,22301521.6305121,46002031.0,7082467.0,1,11,7,MASTER,1,129,0,0,0,5,2,REPLAY
90,90,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:50:50 ,119006022.0,5,4,40,35,25,28,24,8,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,0.5713996557249851,0.4957732307025606,0.27729689174888983,0.07562642502242449,14875752.75,21957920.439019848,68002936.0,314892.0,119006022.0,29751505.5,26120864.216046777,68002936.0,9000918.0,34951202.0,11650400.666666664,18186968.845011454,32628136.0,314892.0,50,5,10,40,4,16,0.04201468056801362,0.03361174445441089,7.555555555555554,7,8,0.5270462766947298,0.2777777777777777,6.5555555555555545,6,7,0.5270462766947298,0.2777777777777777,3.6666666666666665,2,5,1.5811388300841898,2.5,387177.66666666674,948387.7231347244,2323066.0,0.0,19447159.33333333,23966944.287810564,68002936.0,6036251.0,1,11,9,MASTER,1,129,0,0,0,5,4,REPLAY
91,91,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:52:54 ,106070104.0,7,8,74,67,53,1439,1431,1399,17,8,10.571428571428571,4.3915503282684,16,7,9.571428571428571,4.3915503282684,14,5,7.571428571428571,4.3915503282684,671,7,179.875,233.4893313561518,670,6,178.875,233.4893313561518,666,2,174.875,233.4893313561518,14.26415118816137,14.122735280810131,13.689059831599677,0.1414159073512363,7576436.0,7256765.698437605,21999825.0,232639.0,106070104.0,17678350.666666668,15432036.908768805,45407263.0,4019829.0,27684170.0,3954881.4285714286,6002329.545055066,16767008.0,232639.0,70,7,14,80,8,32,0.06599409009724361,0.0754218172539927,100.86666666666666,7,671,186.84365758824242,34910.552380952366,99.86666666666666,6,670,186.84365758824242,34910.552380952366,96.8,2,666,186.36262654145162,34731.02857142857,1934088.8571428568,3088841.988538878,8635738.0,0.0,13218783.142857146,6044987.94726106,21999825.0,6014278.0,1,11,15,MASTER,1,129,0,0,0,7,8,REPLAY
92,92,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:55:22 ,107034076.0,7,8,56,49,35,500,492,460,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,282,7,62.5,106.59938354150353,281,6,61.5,106.59938354150353,277,2,57.5,106.59938354150353,5.1946073697128,5.054465084558679,4.624695410086036,0.14014228515412233,7645291.142857143,10804358.33235555,42130467.0,3954.0,107034076.0,17839012.666666668,23755136.46625045,66002094.0,4990642.0,87957967.0,12565423.857142854,14836048.08344116,42130467.0,3954.0,70,7,14,80,8,32,0.06539973307192375,0.07474255208219857,37.06666666666667,7,282,80.4598095472575,6473.780952380951,36.06666666666667,6,281,80.4598095472575,6473.780952380951,33.0,2,277,80.1043961697127,6416.7142857142835,2776513.0,4267975.65100224,11019882.0,0.0,15062499.666666664,13601218.281572599,42130467.0,5367080.0,1,11,15,MASTER,1,129,0,0,0,7,8,REPLAY
93,93,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:57:29 ,100098876.0,6,10,57,51,39,1487,1477,1437,17,8,9.5,3.6742346141747673,16,7,8.5,3.6742346141747673,14,5,6.5,3.6742346141747673,1149,7,148.7,361.93923676649246,1148,6,147.7,361.93923676649246,1144,2,143.7,361.93923676649246,15.424748625549002,15.264906670880102,14.74542031820617,0.15984195466890158,6673258.4,7117837.974261303,22691326.0,204872.0,90056788.0,18011357.6,15839406.20258076,38654055.0,2345517.0,95030309.0,10558923.222222222,11282522.208514092,28140873.0,204872.0,60,6,12,100,10,40,0.05994073300083809,0.09990122166806348,96.5,7,1149,288.87482871767605,83448.66666666669,95.5,6,1148,288.87482871767605,83448.66666666669,92.25,2,1144,288.63552564898635,83310.46666666666,3252148.166666666,3703116.724371535,10042372.0,0.0,13430997.833333336,6993188.00285928,22691326.0,5068567.0,1,11,16,MASTER,1,129,0,0,0,6,10,REPLAY
94,94,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:59:41 ,87985433.0,3,5,33,30,24,1029,1024,1004,17,8,11.0,5.196152422706632,16,7,10.0,5.196152422706632,14,5,8.0,5.196152422706632,282,7,205.8,120.23809712399807,281,6,204.8,120.23809712399807,277,2,200.8,120.23809712399807,12.070179844429472,11.979255702475205,11.683752241123823,0.090924141954271,12569347.57142857,22623708.519139804,62000066.0,6084.0,69025689.0,34512844.5,38872801.43725333,62000066.0,7025623.0,16951871.0,4237967.75,8320096.402223169,16717388.0,6084.0,30,3,6,50,5,20,0.03409655323285162,0.056827588721419374,132.75,7,282,135.76950004642848,18433.35714285714,131.75,6,281,135.76950004642848,18433.35714285714,128.5,2,277,135.00264547672495,18225.714285714286,669291.0,1159246.0170485815,2007873.0,0.0,28581025.66666667,29344620.79844493,62000066.0,7025623.0,1,11,8,MASTER,1,129,0,0,0,3,5,REPLAY
95,95,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  22:01:49 ,118104622.0,5,3,40,35,25,465,462,450,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,282,7,155.0,138.69751259485514,281,6,154.0,138.69751259485514,277,2,150.0,138.69751259485514,4.275869914726961,4.208133361622377,4.021857840584765,0.06773655310458553,16872088.85714286,16370611.344898775,42000092.0,9791.0,83000095.0,20750023.75,15478542.32497131,42000092.0,6999914.0,105064511.0,52532255.5,74277981.62515941,105054720.0,9791.0,50,5,10,30,3,12,0.04233534569036595,0.02540120741421957,63.125,7,282,106.22810698814942,11284.410714285714,62.125,6,281,106.22810698814942,11284.410714285714,59.375,2,277,105.48925131432655,11127.982142857143,0.0,0.0,0.0,0.0,19682471.83333333,15976575.922106706,42000092.0,5959837.0,1,11,8,MASTER,1,129,0,0,0,5,3,REPLAY
96,96,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  22:04:18 ,92010934.0,6,5,48,42,30,496,491,471,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,468,7,99.2,206.16546752548058,467,6,98.2,206.16546752548058,463,2,94.2,206.16546752548058,5.912340809408586,5.792789800394808,5.445005046900187,0.11955100901377655,9201093.4,10118022.894895175,29790299.0,46873.0,92010934.0,18402186.8,14873032.167988988,41915184.0,6587048.0,15407914.0,3851978.5,6346688.098306208,13293512.0,46873.0,60,6,12,50,5,20,0.06520964128024176,0.0543413677335348,49.45454545454545,7,468,138.816687495678,19270.072727272727,48.45454545454545,6,467,138.816687495678,19270.072727272727,45.54545454545455,2,463,138.4618096345441,19171.672727272733,899571.8333333335,1441776.5660798368,3283029.0,0.0,14435583.833333336,10033953.145042913,29790299.0,6587048.0,1,11,11,MASTER,1,129,0,0,0,6,5,REPLAY
97,97,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  22:06:32 ,105309044.0,7,11,65,58,44,965,954,910,17,8,9.285714285714286,3.4016802570830453,16,7,8.285714285714286,3.4016802570830453,14,5,6.285714285714287,3.4016802570830444,282,7,87.72727272727273,116.91286576685295,281,6,86.72727272727273,116.91286576685295,277,2,82.72727272727273,116.91286576685295,9.780736400949573,9.609810910447539,9.05905099660766,0.17092549050203135,6194649.647058822,8310757.36663641,29018395.0,18940.0,105309044.0,17551507.333333332,12048106.910824582,34103068.0,8034401.0,91058141.0,9105814.1,13579447.679661818,34330443.0,18940.0,70,7,14,110,11,44,0.0664710240841233,0.10445446641790804,57.22222222222222,7,282,97.94269366231492,9592.771241830063,56.22222222222222,6,281,97.94269366231492,9592.771241830063,53.0,2,277,97.54395690872788,9514.823529411764,2253955.4285714286,4433984.008796673,12065917.0,0.0,12790193.714285715,9729578.369539823,29018395.0,5029530.0,1,11,18,MASTER,1,129,0,0,0,7,11,REPLAY
98,98,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  22:09:01 ,62000001.0,3,3,33,30,24,943,940,928,17,8,11.0,5.196152422706632,16,7,10.0,5.196152422706632,14,5,8.0,5.196152422706632,654,7,314.3333333333333,324.70961386034344,653,6,313.3333333333333,324.70961386034344,649,2,309.3333333333333,324.70961386034344,15.741935229968787,15.645161037981277,15.354838462018735,0.09677419198751304,12400000.2,9902008.264933644,29085354.0,2849270.0,62000001.0,31000000.5,14115177.177698215,40980938.0,21019063.0,23851946.0,11925973.0,12836396.48423256,21002676.0,2849270.0,30,3,6,30,3,12,0.04838709599375652,0.04838709599375652,162.66666666666666,7,654,264.1754467520906,69788.66666666669,161.66666666666666,6,653,264.1754467520906,69788.66666666669,158.66666666666666,2,649,263.4878871346208,69425.86666666668,712317.5,1424635.0,2849270.0,0.0,14787682.75,9629442.8970695,29085354.0,9046314.0,1,11,6,MASTER,1,129,0,0,0,3,3,REPLAY
99,99,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  22:11:09 ,81319526.0,8,4,82,74,58,472,468,452,17,8,10.25,4.166190448976482,16,7,9.25,4.166190448976482,14,5,7.25,4.166190448976482,282,7,118.0,135.27995663314897,281,6,117.0,135.27995663314897,277,2,113.0,135.27995663314897,6.812631937869388,6.665065903114094,6.271556477099978,0.1475660347552936,7392684.181818183,8639482.600947326,25962061.0,10980.0,81319526.0,11617075.142857146,11851988.437022045,33998314.0,966122.0,49833196.0,16611065.333333336,15883266.76877664,31992287.0,269346.0,80,8,16,40,4,16,0.09837735650352906,0.04918867825176453,46.16666666666666,7,282,88.41208610646494,7816.696969696969,45.16666666666666,6,281,88.41208610646494,7816.696969696969,42.5,2,277,87.82472213552296,7713.181818181818,739214.0,1239588.3306052862,2967858.0,0.0,12767319.333333336,8513320.929835234,25962061.0,6030226.0,1,11,12,MASTER,1,129,0,0,0,8,4,REPLAY
100,100,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  22:13:11 ,71032607.0,3,1,24,21,15,7,6,2,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,0.4364192912136816,0.38010712460546464,0.2393267080849221,0.05631216660821699,23677535.66666667,33204559.58566372,62000116.0,3478144.0,71032607.0,35516303.5,37453766.8208461,62000116.0,9032491.0,0.0,0.0,0.0,0.0,0.0,30,3,6,10,1,4,0.04223412495616274,0.014078041652054247,7.75,7,8,0.5,0.25,6.75,6,7,0.5,0.25,4.25,2,5,1.5,2.25,1739072.0,2459419.208343304,3478144.0,0.0,33777231.5,39913186.02918941,62000116.0,5554347.0,1,11,4,MASTER,1,129,0,0,0,3,1,REPLAY
101,101,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  22:15:15 ,79077014.0,4,1,32,28,20,7,6,2,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,0.493190094405942,0.4299605951231289,0.2782097968443775,0.06322949928281307,19769253.5,29749217.974987537,64000979.0,425208.0,79077014.0,26359004.66666667,32729850.32810743,64000979.0,4613222.0,0.0,0.0,0.0,0.0,0.0,40,4,8,10,1,4,0.05058359942625047,0.012645899856562616,7.8,7,8,0.4472135954999579,0.2,6.8,6,7,0.4472135954999579,0.2,4.4,2,5,1.3416407864998738,1.7999999999999998,0.0,0.0,0.0,0.0,37019292.0,38157867.69110583,64000979.0,10037605.0,1,11,5,MASTER,1,129,0,0,0,4,1,REPLAY
